ID,question,label,option1,option2
3IVKZBIBJ07HTET9Q41RY5DDZGLHS6-1,"Felicia helped Lindsey memorize their lines, since _ was more familiar with the part .",1,Felicia,Lindsey
3VQTAXTYN3JNHEIRFHMVRVS3ULWBU6-1,"Bill replaced the chicken bone in his soup with cabbage after it cooked for a couple of hours, the _ was sharp.",1,bone,cabbage
3VQTAXTYN3JNHEIRFHMVRVS3ULWBU6-2,"Bill replaced the chicken bone in his soup with cabbage after it cooked for a couple of hours, the _ was smooth.",2,cabbage,bone
3WUVMVA7ODHEES6GZOX75ABL4I5AZJ-2,The letter wouldn't fit in the envelope that I bought because the _ was too thin.,2,envelope,letter
3WUVMVA7ODHEES6GZOX75ABL4I5AZJ-1,The letter wouldn't fit in the envelope that I bought because the _ was too thick.,1,letter,envelope
3THR0FZ95R7JB7JDU6BGYQKRCLBLO6-1,The cat jumped down the tree and broke his leg because he thought it was the regular fence but did not know the _ is taller.,1,tree,fence
3THR0FZ95R7JB7JDU6BGYQKRCLBLO6-2,The cat jumped down the tree and broke his leg because he thought it was the regular fence but did not know the _ is shorter.,2,fence,tree
3XWUWJ18TN4H72Q4Z6FQOJ8Z7JIUUI-1,The awkward Tanya was taking etiquette lessons from Patricia since _ lacked all the right manners.,1,Tanya,Patricia
3XUY87HIVPC0NXHFX4LIE1M3OFTMM3-1,"The guitar came easily to Felicia, but Christine really struggled, as a result of _ 's dexterous fingers.",1,Felicia,Christine
3NI0WFPPI9E1VGPGLJR3R8I4VAM607-2,Angela thinks kite flying is fun but Tanya does not. _ buys a big stuffed animal at the toy shop.,2,Tanya,Angela
3NBFJK3IOHGOVQ65ZH20T0RBSEJOGA-2,I decided to give my girlfriend a card instead of the candy as the _ is less intimate.,2,candy,card
3NBFJK3IOHGOVQ65ZH20T0RBSEJOGA-1,I decided to give my girlfriend a card instead of the candy as the _ is more intimate.,1,card,candy
3X2LT8FDHYWW198WR3TMAFB8XYR8WP-2,"Monica lives in New York, while Felicia lives in Los Angeles. _ has actually never been to the East Coast.",2,Felicia,Monica
3AC6MFV69KGEUQFNLWVZUYAGM0BZHT-2,Hand painting Christmas ornaments suited Maria but not Felicia because _ didn't pay a lot of attention to detail.,2,Felicia,Maria
3SMIWMMK63JUZ6F9U6UR67TWSE3UWL-2,"Aaron wanted his kids to practice on drum pads instead of drums, because the _ were louder in the house.",2,drums,drum pads
3MGHRFQY2N3I8PYTB0YV2XQ5NYR0YH-1,Felicia was early to class while Carrie was late for the reason that _ ran into clear roads.,1,Felicia,Carrie
3XU9MCX6VOA1D9QESUYFLR2FTCGR29-2,"Carol chose to wear boots when she was hiking, and left her sandals at home, because the _ were sturdy.",2,boots,sandals
3XU9MCX6VOA1D9QESUYFLR2FTCGR29-1,"Carol chose to wear boots when she was hiking, and left her sandals at home, because the _ were floppy.",1,sandals,boots
388CL5C1RL19JQXQQTGQEHNR1RCLHK-2,He went to the study area of the library and sat at a cubicle with his book because the _ required no distractions.,2,book,cubicle
388CL5C1RL19JQXQQTGQEHNR1RCLHK-1,He went to the study area of the library and sat at a cubicle with his book because the _ helped block distractions.,1,cubicle,book
3ZXV7Q5FJD2W2QCEIQZR8DLRRG4CF6-2,The food was sprinkled with salt. We added pepper to the dish as the _ made it balanced.,2,pepper,salt
3ZXV7Q5FJD2W2QCEIQZR8DLRRG4CF6-1,The food was sprinkled with salt. We added pepper to the dish as the _ made it sour.,1,salt,pepper
3VI0PC2ZA0YEB1028PE49KFFL3KOXG-2,"Because the _ was welcoming, the horse fled the barn and rested in the shed.",2,shed,barn
3VI0PC2ZA0YEB1028PE49KFFL3KOXG-1,"Because the _ was uncomfortable, the horse fled the barn and rested in the shed.",1,barn,shed
3ZTE0JGGCEQBEEQ0XV6H396WULJCOE-2,"Emily chopped less wood than Victoria even though they both knew that it was needed for the winter,  this is because _ is industrious.",2,Victoria,Emily
301KG0KX9EZ3I4BIGNYLZLOIV8A2HZ-1,"James started to pant on his way to the park, so he branched his friend house and rest because the _ is far.",1,park,house
301KG0KX9EZ3I4BIGNYLZLOIV8A2HZ-2,"James started to pant on his way to the park, so he branched his friend house and rest because the _ is close.",2,house,park
33KMQD9OFLSDBG2C9QT44ZGWSL077I-1,"The girl brougt a raquet but no ball to tennis practice, because the _ was required.",1,raquet,ball
33KMQD9OFLSDBG2C9QT44ZGWSL077I-2,"The girl brougt a raquet but no ball to tennis practice, because the _ was provided.",2,ball,raquet
3LAZVA75NK5DALX5K0TBJULI6LKO2K-2,"While camping in the snow, the woman slept with the quilt instead of the blanket because the _ was thinner.",2,blanket,quilt
3LAZVA75NK5DALX5K0TBJULI6LKO2K-1,"While camping in the snow, the woman slept with the quilt instead of the blanket because the _ was thicker.",1,quilt,blanket
3K3G488TR4M8UUT8HWND66JV63H5QF-1,"When the car and the bicycle had a race across town, the _ was definitely slower.",1,bicycle,car
3K3G488TR4M8UUT8HWND66JV63H5QF-2,"When the car and the bicycle had a race across town, the _ was definitely faster.",2,car,bicycle
3H1C3QRA03X4WCCINFFLQV0QE58CEK-2,Writing with the chalk was a little more difficult than with the marker as the _ was rather visible to the naked eye at a distance.,2,marker,chalk
3H1C3QRA03X4WCCINFFLQV0QE58CEK-1,Writing with the chalk was a little more difficult than with the marker as the _ was rather invisible to the naked eye at a distance.,1,chalk,marker
34ZTTGSNJXM5GYEWY0CM35YCMB1QHY-1,The meticulous carpenter used the sandpaper to sand the wood until the _ was smooth.,1,wood,sandpaper
34ZTTGSNJXM5GYEWY0CM35YCMB1QHY-2,The meticulous carpenter used the sandpaper to sand the wood until the _ was worn out.,2,sandpaper,wood
34XASH8KLQK680ESPKDAV5GYY5RMPX-2,Mary was going to sleep in the tent instead of the camper but the _ stayed cooler in the sun.,2,camper,tent
34XASH8KLQK680ESPKDAV5GYY5RMPX-1,Mary was going to sleep in the tent instead of the camper but the _ got very hot in the sun.,1,tent,camper
3VEI3XUCZTBCZ5QREQLR92YGSIWPRH-1,The man liked to fish in the lake more than the pond because he caught more fish in the _ .,1,lake,pond
3VEI3XUCZTBCZ5QREQLR92YGSIWPRH-2,The man liked to fish in the lake more than the pond because he lost more fish in the _ .,2,pond,lake
341YLJU21IXOKANV27467Z1O14S2II-1,Justin played with the bones while Kevin shied away since _ was interested in archaeology.,1,Justin,Kevin
3LAZVA75NK5DALX5K0TBJULI6C72O3-2,The young cook poured oil from the container into the fryer until the _ was full.,2,fryer,container
3LAZVA75NK5DALX5K0TBJULI6C72O3-1,The young cook poured oil from the container into the fryer until the _ was empty.,1,container,fryer
3HEM8MA6HBQCN4BR1BWR4COCY1JQPK-2,I will not eat spinach like I eat corn because the _ tastes absolutely amazing.,2,corn,spinach
3HEM8MA6HBQCN4BR1BWR4COCY1JQPK-1,I will not eat spinach like I eat corn because the _ tastes absolutely disgusting.,1,spinach,corn
3FSEU3P2NTEXBI66RIPGEXYWU77RRF-2,James made a list of the words he learned in a day and he seems to need more sheet for it because the _ is short.,2,sheet,list
3FSEU3P2NTEXBI66RIPGEXYWU77RRF-1,James made a list of the words he learned in a day and he seems to need more sheet for it because the _ is long.,1,list,sheet
33NKDW9FFZWD2C3ZIK5DEKLYWP1CX7-2,Jamie heard that squash was a good vegetable but he didn't know some varieties are high in carbs. Eggplant is a good example of the _ .,2,vegetable,squash
33NKDW9FFZWD2C3ZIK5DEKLYWP1CX7-1,Jamie heard that squash was a good vegetable but he didn't know some varieties are high in carbs. Eggplant is a good alternative to the _ .,1,squash,vegetable
3R15W654VDR72UXMPLRKVXRJ3SALQ0-2,"She was writing her paper with ink, but needed to get more ink since the _ was scarce.",2,ink,paper
3R15W654VDR72UXMPLRKVXRJ3SALQ0-1,"She was writing her paper with ink, but needed to get more ink since the _ was long.",1,paper,ink
3QHITW7OYQN5005PCSEUEHZHY29QA3-1,James was scared while walking over the bridge until he got to the stair because the _ was shaky.,1,bridge,stair
3QHITW7OYQN5005PCSEUEHZHY29QA3-2,James was scared while walking over the bridge until he got to the stair because the _ was steady.,2,stair,bridge
3Y40HMYLL1GUUHLSKDEDGSJV88FXUV-2,Nature is an important part of Eric's life but not Justin's so _ was rarely outside.,2,Justin,Eric
3RSBJ6YZEE4XBF9H8V8I3DF8HVZOFU-2,We threw out the toys and bought the child some books.  She was the right age for the _ .,2,books,toys
3RSBJ6YZEE4XBF9H8V8I3DF8HVZOFU-1,We threw out the toys and bought the child some books.  She was the wrong age for the _ .,1,toys,books
3RWO3EJELJNO60RAGW6C3BG4PCHP1N-1,"I tossed the arugula with oil and vinegar and ate it, but tossed the lettuce in the trash, because the _ was fresh.",1,arugula,lettuce
3RWO3EJELJNO60RAGW6C3BG4PCHP1N-2,"I tossed the arugula with oil and vinegar and ate it, but tossed the lettuce in the trash, because the _ was rotten.",2,lettuce,arugula
3909MD9T2ZFW5ZXLUJTM63XLNUFEFT-1,"The student couldn't understand the books as well as the movies, because the _ had complicated explanations.",1,books,movies
3909MD9T2ZFW5ZXLUJTM63XLNUFEFT-2,"The student couldn't understand the books as well as the movies, because the _ had simple explanations.",2,movies,books
3HFWPF5AKBXHTVLHVHOPM90CAG33SA-2,The medication failed to treat the disease and doctors were in a panic because the _ was powerless.,2,medication,disease
3HFWPF5AKBXHTVLHVHOPM90CAG33SA-1,The medication failed to treat the disease and doctors were in a panic because the _ was resistant.,1,disease,medication
3Z33IC0JC20J0PR16LU4O9N59MRV9S-2,Carrie went through more hardships in life than Katrina because _ lived in a nicer area.,2,Katrina,Carrie
337F8MIIMZBNGTL22VYOUAYQ44040F-2,When Elizabeth ascended the throne and became queen she brought in the paintings instead of the photographs because the _ were average.,2,photographs,paintings
337F8MIIMZBNGTL22VYOUAYQ44040F-1,When Elizabeth ascended the throne and became queen she brought in the paintings instead of the photographs because the _ were her favorite.,1,paintings,photographs
35F6NGNVMAX09EZJMTW59V8DGUE7T2-1,Katrina went to the florist less often than Jessica because _ was more allergic to flowers in her home.,1,Katrina,Jessica
3421H3BM9CVA9UR7PWGLLLCBEZK9JL-1,"Erin combined their efforts with Amy's parents to help them, because _ wanted them to stop doing drugs.",1,Erin,Amy
3NRZ1LDP7YKL1WCIO7F4V50G35PPZ0-2,A leg of lamb is a luxury but pig's heart is not because the _ is very cheap.,2,heart,lamb
3NRZ1LDP7YKL1WCIO7F4V50G35PPZ0-1,A leg of lamb is a luxury but pig's heart is not because the _ is very expensive.,1,lamb,heart
308KJXFUJR43YRYA9YWPROMVTOOAT1-1,The coach found that the popsicles were more rewarding than the donuts because the _ were tasty.,1,popsicles,donuts
308KJXFUJR43YRYA9YWPROMVTOOAT1-2,The coach found that the popsicles were more rewarding than the donuts because the _ were dry.,2,donuts,popsicles
3UXQ63NLAC0ZSDU4Q16US6KT7S2LBS-2,"Mary put away the balls and grabbed the rings, because the _ were required for the game.",2,rings,balls
3UXQ63NLAC0ZSDU4Q16US6KT7S2LBS-1,"Mary put away the balls and grabbed the rings, because the _ were not needed for the game.",1,balls,rings
3K8CQCU3KEZ2ARWTD7650EDUWORWNH-1,"Ben wanted to harvest either pumpkins or peas from his garden, but the _ were too heavy.",1,pumpkins,peas
3K8CQCU3KEZ2ARWTD7650EDUWORWNH-2,"Ben wanted to harvest either pumpkins or peas from his garden, but the _ were too light.",2,peas,pumpkins
3SU800BH886PF9JNIXVLEIBB5MPQU1-2,Seeing the judge at the store rather than the courtroom always throws me off because I never associate the _ with them.,2,store,courtroom
3SU800BH886PF9JNIXVLEIBB5MPQU1-1,Seeing the judge at the store rather than the courtroom always throws me off because I always associate the _ with them.,1,courtroom,store
3OCZWXS7ZO5I98EO5T3HXMWS7YY5LM-1,"Her favorite type of desert was fruit instead of ice cream, because she found the _ to be more satisfying.",1,fruit,ice cream
368IUKXGA7MJDMS7M2ITY77LY4HP64-1,"The structure from our window was worse than the building down town, because the _ was ugly.",1,structure,building
368IUKXGA7MJDMS7M2ITY77LY4HP64-2,"The structure from our window was worse than the building down town, because the _ was beautiful.",2,building,structure
38F60IALAGF7XE0SHWZW2IAIK0UT07-2,The constitution was put onto a wall and the paper was discarded because the _ was temporary.,2,paper,wall
38F60IALAGF7XE0SHWZW2IAIK0UT07-1,The constitution was put onto a wall and the paper was discarded because the _ was permanent.,1,wall,paper
3IVEC1GSLRDSKPOCLJ1S6FUSHVN1JC-2,"The ground was still by the field but shook on the mountain, since the earthquake was strong at the _ .",2,mountain,field
3IVEC1GSLRDSKPOCLJ1S6FUSHVN1JC-1,"The ground was still by the field but shook on the mountain, since the earthquake was weak at the _ .",1,field,mountain
3K1H3NEY7LXXRTFG98OKI6FCOZKGDB-1,"Tanya asked Kayla which ammo to pick for their new rifle, because _ was the customer of the store.",1,Tanya,Kayla
3R6RZGK0XHQY1QZ9EXMKNQGWJ32YVR-2,"The baby preferred to play with the mobile rather than the xylophone, because the _ was simple for his young mind.",2,mobile,xylophone
3R6RZGK0XHQY1QZ9EXMKNQGWJ32YVR-1,"The baby preferred to play with the mobile rather than the xylophone, because the _ was difficult for his young mind.",1,xylophone,mobile
34D9ZRXCYT8HDGK24W3Z9HEHFP2ASF-1,The tired woman in the living room moved from the loveseat to the couch because the _ was uncomfortable.,1,loveseat,couch
34D9ZRXCYT8HDGK24W3Z9HEHFP2ASF-2,The tired woman in the living room moved from the loveseat to the couch because the _ was comfortable.,2,couch,loveseat
3V0TR1NRVA0JH6JKUXVHJGA3DOC4A2-1,The waiter took his tips from the jar and put them in his wallet until the _ was empty.,1,jar,wallet
3V0TR1NRVA0JH6JKUXVHJGA3DOC4A2-2,The waiter took his tips from the jar and put them in his wallet until the _ was full.,2,wallet,jar
3Y40HMYLL1GUUHLSKDEDGSJVDLMUXU-2,I bought a new door but it didn't match the bright room because the _ was a bright color.,2,room,door
3Y40HMYLL1GUUHLSKDEDGSJVDLMUXU-1,I bought a new door but it didn't match the bright room because the _ was a dark color.,1,door,room
31S7M7DAGI4ZOZOLQNXFS0QFDYILTW-2,The grip of the anvil cannot bend the iron bar because the _ is strong.,2,bar,grip
31S7M7DAGI4ZOZOLQNXFS0QFDYILTW-1,The grip of the anvil cannot bend the iron bar because the _ is weak.,1,grip,bar
32CAVSKPCG31Y5Z6XI56DH33X6S1U4-1,The food serving on the table is still steaming and James decided to drink some juice first. The _ is hot.,1,food,juice
32CAVSKPCG31Y5Z6XI56DH33X6S1U4-2,The food serving on the table is still steaming and James decided to drink some juice first. The _ is cold.,2,juice,food
3X55NP42EQUKG35P30KVR4V1O963PV-1,"The fear from my brother was more dangerous than his anxiety, because the _ was uncontrollable.",1,fear,anxiety
3X55NP42EQUKG35P30KVR4V1O963PV-2,"The fear from my brother was more dangerous than his anxiety, because the _ was controllable.",2,anxiety,fear
3SR6AEG6W5REP05IPATGGR1EG8XYHV-2,Christine asked Tanya for a prescription to treat their flu because _ was a doctor.,2,Tanya,Christine
3QD8LUVX4XWD92VDJC658GRFE6C5XA-2,"He stayed in the living room while sick, and avoided the bedroom, because the _ was farthest from the bathroom.",2,bedroom,living room
3XU80RHWH1UJ962A5UXQYBCCAHK44B-1,I had to buy a new pair of socks for the game but not shoes since the _ had holes in them.,1,socks,shoes
3XU80RHWH1UJ962A5UXQYBCCAHK44B-2,I had to buy a new pair of socks for the game but not shoes since the _ were intact.,2,shoes,socks
3G57RS03HJJR2BRNFLXCAOLRPQG25U-1,The girl wanted to get married at the church instead of at the park because the _ was more formal.,1,church,park
3G57RS03HJJR2BRNFLXCAOLRPQG25U-2,The girl wanted to get married at the church instead of at the park because the _ was more casual.,2,park,church
35O6H0UNLUUR87PVM6349579T6RJ51-1,John needed more time to finish typing the most recent project because the _ was short.,1,time,project
35O6H0UNLUUR87PVM6349579T6RJ51-2,John needed more time to finish typing the most recent project because the _ was long.,2,project,time
3P4ZBJFX2V1QMZJCFJNSS94LPE3WF1-1,"Justin asked Christopher if they knew a good hair dye, because _ never dyed their hair.",1,Justin,Christopher
3OID399FXIL67IISIMU2SJ39CGGFD9-1,"The man said little about the bridges he saw, but talked for hours about the cathedrals, because he was uninterested in the _ .",1,bridges,cathedrals
3OID399FXIL67IISIMU2SJ39CGGFD9-2,"The man said little about the bridges he saw, but talked for hours about the cathedrals, because he was passionate about the _ .",2,cathedrals,bridges
36U4VBVNQQRPRAYNVCKLJ8LG14LURS-1,The girls wanted to fly a kite in the wind at the park but the _ is too flimsy.,1,kite,wind
36U4VBVNQQRPRAYNVCKLJ8LG14LURS-2,The girls wanted to fly a kite in the wind at the park but the _ is too strong.,2,wind,kite
3ZQX1VYFTD392B0NGJQC1NAD4TC8OG-2,James and his family  wanted to be in the meeting by car on time but the _ was postponed .,2,meeting,car
3ZQX1VYFTD392B0NGJQC1NAD4TC8OG-1,James and his family  wanted to be in the meeting by car on time but the _ broke down.,1,car,meeting
301KG0KX9EZ3I4BIGNYLZLOIV43H2Z-1,The cake was sweeter than the pie because there was more sugar used in the _ .,1,cake,pie
301KG0KX9EZ3I4BIGNYLZLOIV43H2Z-2,The cake was blander than the pie because there was more sugar used in the _ .,2,pie,cake
3OEWW2KGQLP0DVVLHPDSFDCN5FNDO6-1,I used a smoker to cook the meat instead of the oven. On the _ it's faster.,1,smoker,oven
3OEWW2KGQLP0DVVLHPDSFDCN5FNDO6-2,I used a smoker to cook the meat instead of the oven. On the _ it's slower.,2,oven,smoker
335HHSX8CFJQLE9YDCI2V4FMSVTHD9-2,"James cannot carry any more of the books, so he decided to carry some diskettes because the _ are heavier.",2,books,diskettes
335HHSX8CFJQLE9YDCI2V4FMSVTHD9-1,"James cannot carry any more of the books, so he decided to carry some diskettes because the _ are lighter.",1,diskettes,books
3E22YV8GG3KRK7YZLJ4A0IT7SFONPZ-1,The boat was driven away by the wind blowing at the coast. The _ is heavy.,1,wind,boat
3E22YV8GG3KRK7YZLJ4A0IT7SFONPZ-2,The boat was driven away by the wind blowing at the coast. The _ is light.,2,boat,wind
3O0M2G5VC8GK6C8MMPTHFJNSW2U49P-2,"Emily was trying to study Korean in their bedroom while Tanya played the tuba, but _ didn't realize they were a distraction.",2,Tanya,Emily
3ATYLI1PRT0YMSW67NN3QDJRK5YJO5-2,"When Monica offered a wool sweater to Tanya, she excitedly accepted. _ loved the warmth.",2,Tanya,Monica
3XBYQ44Z6RIFZT0KU14H1B7U9RITWX-2,Adams wanted to empty the fish from the pond to the tank but the _ is too big.,2,pond,tank
3XBYQ44Z6RIFZT0KU14H1B7U9RITWX-1,Adams wanted to empty the fish from the pond to the tank but the _ is too small.,1,tank,pond
36D1BWBEHPFPAICT7KEYRQWEDRFM2T-2,"The skills that he possessed were not good enough for the jobs, because the _ were difficult.",2,jobs,skills
36D1BWBEHPFPAICT7KEYRQWEDRFM2T-1,"The skills that he possessed were not good enough for the jobs, because the _ were minimal.",1,skills,jobs
31YWE12TE0ASW69W75L2605B59SX7W-2,The chef tried to put the breakfast on the plate but the _ was too small.,2,plate,breakfast
31YWE12TE0ASW69W75L2605B59SX7W-1,The chef tried to put the breakfast on the plate but the _ was too large.,1,breakfast,plate
3GKAWYFRAR7IYV7MWPQ74DHDEM2DP9-1,"Since I took the books out of the box and put them into the storage chest, the _ became very light.",1,box,chest
3GKAWYFRAR7IYV7MWPQ74DHDEM2DP9-2,"Since I took the books out of the box and put them into the storage chest, the _ became very heavy.",2,chest,box
39AYGO6AFHYJA1GU6N51UI2QXAZ6ND-2,"The girl slipped and fell on the floor, breaking her heel. The _ caused much damage.",2,floor,heel
39AYGO6AFHYJA1GU6N51UI2QXAZ6ND-1,"The girl slipped and fell on the floor, breaking her heel. The _ was now damaged.",1,heel,floor
3VAOOVPI3ZQWBXH9XGJOEBSPO76LLV-1,Justin gave their heartfelt congratulations to Christopher after _ saw them win a major sports tournament.,1,Justin,Christopher
3KL228NDMX0KZOKXLNM7EHYBYAVGKH-1,"When it comes to stocks, Adam trusts the forecast that Randy has given. _ is a new investor.",1,Adam,Randy
3E22YV8GG3KRK7YZLJ4A0IT7TRHNPH-2,The water in the cup cannot dissolve the whole of the sugar because the _ is too little.,2,water,sugar
3E22YV8GG3KRK7YZLJ4A0IT7TRHNPH-1,The water in the cup cannot dissolve the whole of the sugar because the _ is too much.,1,sugar,water
35JDMRECC6NHDOSNP1B4GML5C2KEGQ-2,"The machine made chairs but couldn't make couches, as its design was deficient for making the _ .",2,couches,chairs
35JDMRECC6NHDOSNP1B4GML5C2KEGQ-1,"The machine made chairs but couldn't make couches, as its design was ideal for making the _ .",1,chairs,couches
3HEM8MA6H9AXTFCKHDKRCE03817PQW-1,The lumberjack tried to put the wood in the shed but the _ was too large.,1,wood,shed
3HEM8MA6H9AXTFCKHDKRCE03817PQW-2,The lumberjack tried to put the wood in the shed but the _ was too small.,2,shed,wood
3IH9TRB0FBXHVP5ZJ34S2GRJED31IO-2,The students were educated through watching the video but not reading the book because the _ was complicated.,2,book,video
3IH9TRB0FBXHVP5ZJ34S2GRJED31IO-1,The students were educated through watching the video but not reading the book because the _ was understandable.,1,video,book
34R0BODSP1X4324WO7GDKR68Y1X5EZ-1,"For her weekend project, Alexandria decided to crochet a hat instead of a sock because the _ was easy.",1,hat,sock
34R0BODSP1X4324WO7GDKR68Y1X5EZ-2,"For her weekend project, Alexandria decided to crochet a hat instead of a sock because the _ was complicated.",2,sock,hat
3G5RUKN2EC1RYVJLKWWDMU5JYN69N4-1,"While renovating the church, Sam took out the carpet and replaced it with wood floors. The _ was old.",1,carpet,wood
3G5RUKN2EC1RYVJLKWWDMU5JYN69N4-2,"While renovating the church, Sam took out the carpet and replaced it with wood floors. The _ was trendy.",2,wood,carpet
3P520RYKCJK0MN0PY57IG7GK9BH5UO-1,Habits are a lot easier to enjoy than routines because the _ are usually more fun.,1,habits,routines
3P520RYKCJK0MN0PY57IG7GK9BH5UO-2,Habits are a lot easier to enjoy than routines because the _ are usually more boring.,2,routines,habits
3X2YVV51PU2ZWKP48K87370RTR01W0-2,"At the party the couple pulled off, the people fancied the crackers but ignored the cheeses because the _ were strange.",2,cheeses,crackers
3X2YVV51PU2ZWKP48K87370RTR01W0-1,"At the party the couple pulled off, the people fancied the crackers but ignored the cheeses because the _ were delicious.",1,crackers,cheeses
3GMLHYZ0LGBYOBA997CFR4ED4GKUYS-2,James had been reading the pages of the book within the break period and he is yet to finish. The _ is short.,2,break,book
3GMLHYZ0LGBYOBA997CFR4ED4GKUYS-1,James had been reading the pages of the book within the break period and he is yet to finish. The _ is long.,1,book,break
3UEDKCTP9X416V9WSKID84LIZ387KT-2,"He decided to use a fork instead of a spoon with the bowl of food, because the _ was clean.",2,fork,spoon
3UEDKCTP9X416V9WSKID84LIZ387KT-1,"He decided to use a fork instead of a spoon with the bowl of food, because the _ was dirty.",1,spoon,fork
3TX9T2ZCBBFBL59J0TTZNZ8CVYHZWL-1,Felicia gave Carrie some speakers because _ just bought a new set for home use.,1,Felicia,Carrie
3FO95NVK5CYUI87CM9DLC9FJMU9SRE-2,Lindsey has travelled to many more countries than Erin because _ is very reclusive overall.,2,Erin,Lindsey
3VP28W7DUNIUGUOHQ67ZRDY36IZZFQ-2,Natalie was much more patient that day than Erin was due to _ having Hemorrhoids.,2,Erin,Natalie
3G9UA71JVX86VB3EAZI17PL5KHMJ7Q-2,"Mary was frustrated the clothes were still on the bed, but happy the dishes were off the counter, because her husband remembered to put away the _ .",2,dishes,clothes
3G9UA71JVX86VB3EAZI17PL5KHMJ7Q-1,"Mary was frustrated the clothes were still on the bed, but happy the dishes were off the counter, because her husband forgot to put away the _ .",1,clothes,dishes
3URJ6VVYUPL8JADL4G0ZKBU829B4O4-2,Jeff called the mechanical services and had to pay using a loan instead of cash because the _ was depleted.,2,cash,loan
3URJ6VVYUPL8JADL4G0ZKBU829B4O4-1,Jeff called the mechanical services and had to pay using a loan instead of cash because the _ was his only an option.,1,loan,cash
3TZDZ3Y0JS4OKOCWF9YFPNSGVNG91D-1,All of the hipsters were interested in the new shoes from the company but not the jackets because the _ were trendy.,1,shoes,jackets
3TZDZ3Y0JS4OKOCWF9YFPNSGVNG91D-2,All of the hipsters were interested in the new shoes from the company but not the jackets because the _ were tacky.,2,jackets,shoes
3KLL7H3EGFFCFV9K4XIW1QLTT0CVHY-2,"I could not draw the figure, so I drew the landscape instead, because the _ was so effortless to reproduce on paper.",2,landscape,figure
3KLL7H3EGFFCFV9K4XIW1QLTT0CVHY-1,"I could not draw the figure, so I drew the landscape instead, because the _ was so difficult to reproduce on paper.",1,figure,landscape
3R6RZGK0XHQY1QZ9EXMKNQGWI0ZVYE-2,Charlotte had to take her laughing child out of the playhouse because the _ was very quiet.,2,playhouse,laugh
3R6RZGK0XHQY1QZ9EXMKNQGWI0ZVYE-1,Charlotte had to take her laughing child out of the playhouse because the _ was quite loud.,1,laugh,playhouse
31MBOZ6PAOP38TN3K3QPBS22ZDSCL5-2,I filled the cups with strawberries but it wasn't large enough.  The _ were too small.,2,cups,strawberries
31MBOZ6PAOP38TN3K3QPBS22ZDSCL5-1,I filled the cups with strawberries but it wasn't large enough.  The _ were too large.,1,strawberries,cups
3SNR5F7R947V9FYIFPB71YYMTMNIEF-1,Noah had to take out a loan to buy the house but not the vehicle because the _ was expensive.,1,house,vehicle
3SNR5F7R947V9FYIFPB71YYMTMNIEF-2,Noah had to take out a loan to buy the house but not the vehicle because the _ was cheap.,2,vehicle,house
3EHIMLB7F7XZAUE0C6VMHEDCS9SH8Z-2,Maria could feel calm and relaxed at a movie theater and not a mall because at the _ everyone was walking around.,2,mall,movie theater
3XU9MCX6VQQG7YPLCSAFDPQOJIUR2A-1,She ordered ginger ale to drink instead of lemonade because the _ tasted bad to her.,1,lemonade,ginger ale
3XU9MCX6VQQG7YPLCSAFDPQOJIUR2A-2,She ordered ginger ale to drink instead of lemonade because the _ tasted good to her.,2,ginger ale,lemonade
3PN6H8C9R64BBR1K768AEISIG0VDAN-2,The water in the cup still steam and James blew some air into it. The _ is cold.,2,air,water
3PN6H8C9R64BBR1K768AEISIG0VDAN-1,The water in the cup still steam and James blew some air into it. The _ is hot.,1,water,air
3MDWE879UH0PXMUOH6R4VZ5PHZF9B4-1,"On vacation, Isabella decides to skip horchata and have hot cocoa instead. She thinks the _ tastes inferior.",1,horchata,hot cocoa
3JUDR1D0D6P118BEFF9FG1SAXTHQ2G-1,The young monk would meditate for hours a day on a chair but not a pillow because the _ was comfortable.,1,chair,pillow
3JUDR1D0D6P118BEFF9FG1SAXTHQ2G-2,The young monk would meditate for hours a day on a chair but not a pillow because the _ was uncomfortable.,2,pillow,chair
3D42WVSDH8TUB4ECUK5GD6P158SYF4-2,Jason got along with the natives better than Adam due to _ lacking the ability to express himself in the native's language.,2,Adam,Jason
3E22YV8GG14CQIZS1LSA8K5Y3QKNP7-1,The woman tried to put the plant into the pot but the _ was too large.,1,plant,pot
3E22YV8GG14CQIZS1LSA8K5Y3QKNP7-2,The woman tried to put the plant into the pot but the _ was too small.,2,pot,plant
3WRBLBQ2GTMIMYDTHUCPVXJ1ISWG0A-2,The man dumped out the beer and grabbed a soda because the _ was cold.,2,soda,beer
3WRBLBQ2GTMIMYDTHUCPVXJ1ISWG0A-1,The man dumped out the beer and grabbed a soda because the _ was warm.,1,beer,soda
3PA41K45VPI2HM6C5CNL4L7HSB07PB-1,The baby liked playing with the rattle more than playing with the ball because the _ was brighter in color.,1,rattle,ball
3PA41K45VPI2HM6C5CNL4L7HSB07PB-2,The baby liked playing with the rattle more than playing with the ball because the _ was dull in color.,2,ball,rattle
3G57RS03HJJR2BRNFLXCAOLRPCY52N-2,The teacher took students off of the playground and put them on the bus until the _ was full.,2,bus,playground
3G57RS03HJJR2BRNFLXCAOLRPCY52N-1,The teacher took students off of the playground and put them on the bus until the _ was empty.,1,playground,bus
